Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Spin (psi) [deg],Nutation (theta) [deg],Precession (phi) [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Inertial acceleration (x),Inertial acceleration (y),Inertial acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,inertial_acceleration_x,inertial_acceleration_y,inertial_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,-0.0000,-7.0657,-144.0000,-0.0209,-0.0000,-0.0000,0.0000,1.2512,59.3177,5.0186,-6.9076,58.7133,0.0000,2.4567,49.5922,-0.0000,1.2055,-9.7255,-14.9571,-15.5306,-38.5689,0.308430,-0.019042,0.058605,-0.949249,96584.42,285.52,405.32,1.8000
3,3,3,3,-0.0000,-7.0982,-144.0000,-0.0188,-0.0000,-0.0000,-0.0000,1.2670,59.4056,5.0538,-6.9560,58.7938,-0.0000,2.4780,49.6809,-0.0000,1.2110,-9.7248,-14.9571,-15.5087,-38.5777,0.308424,-0.019129,0.058874,-0.949232,96551.50,285.50,408.16,1.8286
3,3,3,3,-0.0000,-7.1272,-144.0000,-0.0166,-0.0000,-0.0000,-0.0000,1.2809,59.4924,5.0858,-6.9999,58.8738,-0.0000,2.4968,49.7683,-0.0000,1.2159,-9.7242,-14.9571,-15.4892,-38.5855,0.308419,-0.019208,0.059115,-0.949218,96518.04,285.48,411.04,1.8571
3,3,3,3,-0.0000,-7.1526,-144.0000,-0.0143,-0.0000,0.0000,-0.0000,1.2926,59.4424,5.1042,-7.0253,58.8188,-0.0000,2.5128,49.7187,-0.0000,1.2202,-9.7236,-14.9570,-15.4721,-38.5923,0.308415,-0.019276,0.059324,-0.949204,96484.02,285.46,413.98,1.8857
3,3,3,3,-0.0000,-7.1741,-144.0000,-0.0120,-0.0000,0.0000,-0.0000,1.3019,59.2657,5.1096,-7.0328,58.6391,-0.0000,2.5257,49.5425,-0.0000,1.2239,-9.7232,-14.9570,-15.4576,-38.5980,0.308412,-0.019334,0.059503,-0.949193,96449.45,285.44,416.96,1.9143
3,3,3,3,-0.0000,-7.1918,-144.0000,-0.0097,-0.0000,-0.0000,0.0000,1.3084,59.0854,5.1108,-7.0344,58.4568,0.0000,2.5352,49.3626,-0.0000,1.2269,-9.7228,-14.9570,-15.4456,-38.6028,0.308409,-0.019381,0.059650,-0.949184,96414.33,285.42,419.99,1.9429
3,3,3,3,-0.0000,-7.2058,-144.0000,-0.0074,-0.0000,-0.0000,0.0000,1.3119,58.9036,5.1079,-7.0304,58.2738,0.0000,2.5411,49.1811,-0.0000,1.2292,-9.7225,-14.9570,-15.4362,-38.6065,0.308406,-0.019419,0.059766,-0.949177,96378.67,285.40,423.07,1.9714
3,3,3,3,-0.0000,-7.2163,-144.0000,-0.0053,-0.0000,-0.0000,-0.0000,1.3124,58.7194,5.1008,-7.0207,58.0894,-0.0000,2.5434,48.9972,-0.0000,1.2310,-9.7222,-14.9569,-15.4291,-38.6092,0.308404,-0.019447,0.059852,-0.949171,96342.46,285.38,426.19,2.0000
3,3,3,3,-0.0000,-7.2234,-144.0000,-0.0034,-0.0000,-0.0000,-0.0000,1.3098,58.5321,5.0897,-7.0053,57.9029,-0.0000,2.5420,48.8100,-0.0000,1.2322,-9.7221,-14.9569,-15.4243,-38.6111,0.308403,-0.019466,0.059911,-0.949168,96305.71,285.36,429.36,2.0286
3,3,3,3,-0.0000,-7.2275,-144.0000,-0.0017,-0.0000,-0.0000,-0.0000,1.3041,58.3367,5.0744,-6.9843,57.7091,-0.0000,2.5370,48.6147,-0.0000,1.2329,-9.7220,-14.9569,-15.4215,-38.6121,0.308403,-0.019477,0.059945,-0.949165,96268.43,285.34,432.58,2.0571
3,3,3,3,-0.0000,-7.2290,-144.0000,-0.0002,-0.0000,-0.0000,-0.0000,1.2956,58.1386,5.0556,-6.9585,57.5134,-0.0000,2.5288,48.4167,-0.0000,1.2332,-9.7219,-14.9569,-15.4205,-38.6125,0.308402,-0.019481,0.059957,-0.949165,96230.61,285.32,435.85,2.0857
3,3,3,3,-0.0000,-7.2284,-144.0000,0.0009,-0.0000,-0.0000,0.0000,1.2844,57.9390,5.0340,-6.9287,57.3169,0.0000,2.5175,48.2171,-0.0000,1.2331,-9.7219,-14.9569,-15.4209,-38.6122,0.308402,-0.019480,0.059952,-0.949165,96192.25,285.30,439.16,2.1143
3,3,3,3,-0.0000,-7.2261,-144.0000,0.0017,-0.0000,-0.0000,0.0000,1.2709,57.7379,5.0100,-6.8956,57.1195,0.0000,2.5036,48.0160,-0.0000,1.2327,-9.7220,-14.9568,-15.4223,-38.6116,0.308403,-0.019474,0.059934,-0.949166,96153.36,285.28,442.52,2.1429
3,3,3,3,-0.0000,-7.2229,-144.0000,0.0022,-0.0000,-0.0000,0.0000,1.2556,57.5353,4.9841,-6.8601,56.9209,0.0000,2.4877,47.8133,-0.0000,1.2321,-9.7220,-14.9568,-15.4245,-38.6106,0.308403,-0.019465,0.059907,-0.949168,96113.94,285.26,445.93,2.1714
3,3,3,3,-0.0000,-7.2192,-144.0000,0.0022,-0.0000,-0.0000,-0.0000,1.2388,57.3313,4.9572,-6.8230,56.7211,-0.0000,2.4703,47.6092,-0.0000,1.2315,-9.7221,-14.9568,-15.4269,-38.6096,0.308404,-0.019455,0.059877,-0.949170,96073.99,285.23,449.38,2.2000
3,3,3,3,-0.0000,-7.2158,-144.0000,0.0019,-0.0000,-0.0000,0.0000,1.2213,57.1259,4.9298,-6.7853,56.5200,-0.0000,2.4523,47.4037,-0.0000,1.2309,-9.7222,-14.9568,-15.4292,-38.6086,0.308405,-0.019446,0.059848,-0.949172,96033.52,285.21,452.88,2.2286
3,3,3,3,-0.0000,-7.2131,-144.0000,0.0013,-0.0000,-0.0000,-0.0000,1.2037,56.9190,4.9027,-6.7480,56.3174,-0.0000,2.4342,47.1968,-0.0000,1.2305,-9.7222,-14.9567,-15.4310,-38.6078,0.308405,-0.019439,0.059826,-0.949173,95992.52,285.19,456.42,2.2571
3,3,3,3,-0.0000,-7.2118,-144.0000,0.0003,-0.0000,-0.0000,-0.0000,1.1867,56.7106,4.8766,-6.7121,56.1130,-0.0000,2.4169,46.9884,-0.0000,1.2302,-9.7222,-14.9567,-15.4319,-38.6074,0.308405,-0.019435,0.059815,-0.949174,95951.01,285.17,460.01,2.2857
3,3,3,3,-0.0000,-7.2125,-144.0000,-0.0011,-0.0000,-0.0000,-0.0000,1.1709,56.5010,4.8523,-6.6787,55.9069,-0.0000,2.4012,46.7788,-0.0000,1.2303,-9.7222,-14.9567,-15.4314,-38.6075,0.308405,-0.019437,0.059820,-0.949173,95908.97,285.14,463.65,2.3143
3,3,3,3,-0.0000,-7.2154,-144.0000,-0.0026,-0.0000,-0.0000,-0.0000,1.1570,56.2901,4.8304,-6.6484,55.6990,-0.0000,2.3879,46.5680,-0.0000,1.2308,-9.7221,-14.9567,-15.4294,-38.6082,0.308405,-0.019445,0.059845,-0.949172,95866.42,285.12,467.33,2.3429
3,3,3,3,-0.0000,-7.2211,-144.0000,-0.0044,-0.0000,0.0000,-0.0000,1.1457,56.0777,4.8113,-6.6222,55.4889,-0.0000,2.3775,46.3557,-0.0000,1.2318,-9.7220,-14.9566,-15.4255,-38.6097,0.308404,-0.019460,0.059892,-0.949169,95823.36,285.09,471.06,2.3714
3,3,3,3,-0.0000,-7.2298,-144.0000,-0.0063,-0.0000,0.0000,0.0000,1.1376,55.8641,4.7957,-6.6008,55.2768,0.0000,2.3708,46.1423,-0.0000,1.2333,-9.7218,-14.9566,-15.4196,-38.6120,0.308402,-0.019484,0.059964,-0.949164,95779.79,285.07,474.83,2.4000
3,3,3,3,-0.0000,-7.2417,-144.0000,-0.0082,-0.0000,0.0000,0.0000,1.1329,55.6491,4.7838,-6.5844,55.0624,0.0000,2.3682,45.9276,-0.0000,1.2353,-9.7215,-14.9566,-15.4116,-38.6151,0.308400,-0.019516,0.060063,-0.949158,95735.70,285.04,478.65,2.4286
3,3,3,3,-0.0000,-7.2567,-144.0000,-0.0101,-0.0000,0.0000,0.0000,1.1322,55.4329,4.7758,-6.5734,54.8458,0.0000,2.3700,45.7117,-0.0000,1.2378,-9.7212,-14.9566,-15.4014,-38.6190,0.308398,-0.019556,0.060187,-0.949150,95691.12,285.02,482.51,2.4571
3,3,3,3,-0.0000,-7.2748,-144.0000,-0.0120,-0.0000,0.0000,0.0000,1.1356,55.2154,4.7718,-6.5678,54.6271,0.0000,2.3765,45.4946,-0.0000,1.2409,-9.7208,-14.9565,-15.3892,-38.6238,0.308394,-0.019605,0.060337,-0.949141,95646.03,284.99,486.42,2.4857
3,3,3,3,-0.0000,-7.2958,-144.0000,-0.0136,0.0000,0.0000,0.0000,1.1431,54.9965,4.7716,-6.5675,54.4061,0.0000,2.3875,45.2762,-0.0000,1.2445,-9.7203,-14.9565,-15.3750,-38.6294,0.308391,-0.019661,0.060511,-0.949130,95600.43,284.97,490.37,2.5143
3,3,3,3,-0.0000,-7.3193,-144.0000,-0.0151,0.0000,0.0000,0.0000,1.1544,54.7765,4.7749,-6.5720,54.1831,0.0000,2.4029,45.0567,-0.0000,1.2485,-9.7198,-14.9565,-15.3591,-38.6356,0.308387,-0.019725,0.060706,-0.949117,95554.34,284.94,494.37,2.5429
3,3,3,3,-0.0000,-7.3449,-144.0000,-0.0162,0.0000,0.0000,0.0000,1.1695,54.5551,4.7812,-6.5808,53.9580,-0.0000,2.4223,44.8359,-0.0000,1.2528,-9.7192,-14.9565,-15.3418,-38.6424,0.308382,-0.019793,0.060918,-0.949104,95507.76,284.92,498.41,2.5714
3,3,3,3,-0.0000,-7.3721,-144.0000,-0.0170,0.0000,0.0000,-0.0000,1.1876,54.3325,4.7901,-6.5930,53.7310,-0.0000,2.4451,44.6139,-0.0000,1.2574,-9.7186,-14.9564,-15.3235,-38.6496,0.308378,-0.019867,0.061143,-0.949089,95460.68,284.89,502.49,2.6000
3,3,3,3,-0.0000,-7.4002,-144.0000,-0.0174,0.0000,0.0000,-0.0000,1.2083,54.1315,4.8024,-6.6100,53.5250,-0.0000,2.4705,44.4136,-0.0000,1.2622,-9.7180,-14.9564,-15.3045,-38.6570,0.308373,-0.019942,0.061376,-0.949074,95413.12,284.86,506.62,2.6286
3,3,3,3,-0.0000,-7.4287,-144.0000,-0.0174,0.0000,0.0000,-0.0000,1.2306,53.9583,4.8179,-6.6312,53.3462,-0.0000,2.4976,44.2409,-0.0000,1.2670,-9.7173,-14.9564,-15.2853,-38.6646,0.308368,-0.020019,0.061612,-0.949059,95365.06,284.84,510.79,2.6571
3,3,3,3,-0.0000,-7.4569,-144.0000,-0.0170,0.0000,0.0000,-0.0000,1.2537,53.7838,4.8334,-6.6526,53.1662,-0.0000,2.5255,44.0671,-0.0000,1.2718,-9.7167,-14.9563,-15.2662,-38.6720,0.308363,-0.020095,0.061845,-0.949044,95316.52,284.81,515.01,2.6857
3,3,3,3,-0.0000,-7.4840,-144.0000,-0.0162,0.0000,0.0000,-0.0000,1.2766,53.6082,4.8482,-6.6729,52.9853,-0.0000,2.5530,43.8922,-0.0000,1.2764,-9.7161,-14.9563,-15.2479,-38.6791,0.308358,-0.020168,0.062070,-0.949029,95267.50,284.78,519.27,2.7143
3,3,3,3,-0.0000,-7.5097,-144.0000,-0.0151,0.0000,0.0000,0.0000,1.2983,53.4316,4.8612,-6.6909,52.8036,0.0000,2.5791,43.7161,-0.0000,1.2807,-9.7155,-14.9563,-15.2305,-38.6859,0.308354,-0.020237,0.062282,-0.949015,95218.00,284.75,523.57,2.7429
3,3,3,3,-0.0000,-7.5333,-144.0000,-0.0137,0.0000,0.0000,0.0000,1.3180,53.2535,4.8717,-6.7054,52.6211,0.0000,2.6028,43.5386,-0.0000,1.2847,-9.7150,-14.9562,-15.2145,-38.6921,0.308349,-0.020300,0.062478,-0.949002,95168.02,284.72,527.91,2.7714
3,3,3,3,-0.0000,-7.5544,-144.0000,-0.0121,0.0000,0.0000,-0.0000,1.3348,53.0743,4.8791,-6.7154,52.4382,-0.0000,2.6231,43.3599,-0.0000,1.2883,-9.7145,-14.9562,-15.2002,-38.6976,0.308346,-0.020357,0.062653,-0.948991,95117.56,284.70,532.30,2.8000
3,3,3,3,-0.0000,-7.5728,-144.0000,-0.0104,0.0000,0.0000,-0.0000,1.3478,52.8940,4.8826,-6.7203,52.2551,-0.0000,2.6392,43.1800,-0.0000,1.2914,-9.7140,-14.9562,-15.1878,-38.7024,0.308342,-0.020407,0.062805,-0.948981,95066.63,284.67,536.73,2.8286
3,3,3,3,-0.0000,-7.5883,-144.0000,-0.0086,0.0000,0.0000,-0.0000,1.3566,52.7123,4.8819,-6.7194,52.0715,-0.0000,2.6507,42.9986,-0.0000,1.2941,-9.7137,-14.9562,-15.1773,-38.7064,0.308340,-0.020448,0.062933,-0.948972,95015.23,284.64,541.20,2.8571
3,3,3,3,-0.0000,-7.6009,-144.0000,-0.0068,0.0000,0.0000,-0.0000,1.3609,52.5295,4.8769,-6.7125,51.8879,-0.0000,2.6571,42.8161,-0.0000,1.2962,-9.7134,-14.9561,-15.1688,-38.7097,0.308337,-0.020482,0.063037,-0.948965,94963.36,284.61,545.72,2.8857
3,3,3,3,-0.0000,-7.6107,-144.0000,-0.0052,-0.0000,0.0000,0.0000,1.3605,52.3489,4.8678,-6.7000,51.7076,0.0000,2.6583,42.6358,-0.0000,1.2978,-9.7131,-14.9561,-15.1621,-38.7122,0.308336,-0.020508,0.063119,-0.948960,94911.02,284.58,550.28,2.9143
3,3,3,3,-0.0000,-7.6179,-144.0000,-0.0038,-0.0000,0.0000,0.0000,1.3556,52.2193,4.8587,-6.6874,51.5787,-0.0000,2.6546,42.5064,-0.0000,1.2991,-9.7130,-14.9561,-15.1572,-38.7140,0.308334,-0.020528,0.063179,-0.948956,94858.22,284.55,554.88,2.9429
3,3,3,3,-0.0000,-7.6231,-144.0000,-0.0026,-0.0000,0.0000,-0.0000,1.3465,52.1068,4.8474,-6.6718,51.4677,-0.0000,2.6464,42.3940,-0.0000,1.3000,-9.7128,-14.9560,-15.1537,-38.7153,0.308333,-0.020542,0.063222,-0.948953,94804.96,284.52,559.52,2.9714
3,3,3,3,-0.0000,-7.6267,-144.0000,-0.0018,-0.0000,0.0000,-0.0000,1.3339,51.9934,4.8331,-6.6522,51.3564,-0.0000,2.6344,42.2807,-0.0000,1.3006,-9.7127,-14.9560,-15.1512,-38.7161,0.308333,-0.020551,0.063251,-0.948951,94751.24,284.49,564.20,3.0000
3,3,3,3,-0.0000,-7.6292,-144.0000,-0.0013,-0.0000,0.0000,-0.0000,1.3186,51.8789,4.8166,-6.6295,51.2446,-0.0000,2.6196,42.1662,-0.0000,1.3010,-9.7127,-14.9560,-15.1495,-38.7167,0.308332,-0.020558,0.063272,-0.948950,94697.06,284.46,568.93,3.0286
3,3,3,3,-0.0000,-7.6313,-144.0000,-0.0013,-0.0000,0.0000,-0.0000,1.3018,51.7633,4.7988,-6.6050,51.1320,-0.0000,2.6031,42.0507,-0.0000,1.3013,-9.7126,-14.9559,-15.1480,-38.7172,0.308332,-0.020564,0.063289,-0.948948,94642.42,284.43,573.69,3.0571
3,3,3,3,-0.0000,-7.6335,-144.0000,-0.0016,-0.0000,0.0000,0.0000,1.2844,51.6469,4.7808,-6.5803,51.0186,0.0000,2.5861,41.9344,-0.0000,1.3017,-9.7125,-14.9559,-15.1465,-38.7177,0.308332,-0.020570,0.063308,-0.948947,94587.32,284.40,578.50,3.0857
3,3,3,3,-0.0000,-7.6366,-144.0000,-0.0022,-0.0000,0.0000,-0.0000,1.2677,51.5294,4.7635,-6.5564,50.9039,-0.0000,2.5700,41.8170,-0.0000,1.3022,-9.7124,-14.9559,-15.1444,-38.7184,0.308331,-0.020578,0.063333,-0.948945,94531.78,284.36,583.35,3.1143
3,3,3,3,-0.0000,-7.6410,-144.0000,-0.0032,-0.0000,-0.0000,-0.0000,1.2528,51.4110,4.7479,-6.5349,50.7879,-0.0000,2.5558,41.6987,-0.0000,1.3030,-9.7123,-14.9558,-15.1414,-38.7194,0.308330,-0.020590,0.063370,-0.948943,94475.78,284.33,588.25,3.1429
3,3,3,3,-0.0000,-7.6471,-144.0000,-0.0043,-0.0000,-0.0000,-0.0000,1.2407,51.2917,4.7347,-6.5167,50.6704,-0.0000,2.5447,41.5795,-0.0000,1.3040,-9.7122,-14.9558,-15.1372,-38.7210,0.308329,-0.020606,0.063420,-0.948940,94419.33,284.30,593.18,3.1714
3,3,3,3,-0.0000,-7.6552,-144.0000,-0.0056,-0.0000,-0.0000,-0.0000,1.2323,51.1731,4.7247,-6.5030,50.5528,-0.0000,2.5377,41.4611,-0.0000,1.3054,-9.7120,-14.9558,-15.1317,-38.7230,0.308328,-0.020628,0.063487,-0.948935,94362.44,284.27,598.16,3.2000
3,3,3,3,-0.0000,-7.6655,-144.0000,-0.0070,-0.0000,-0.0000,0.0000,1.2283,51.0700,4.7196,-6.4960,50.4497,0.0000,2.5354,41.3582,-0.0000,1.3071,-9.7117,-14.9557,-15.1247,-38.7256,0.308326,-0.020656,0.063573,-0.948929,94305.10,284.24,603.17,3.2286
3,3,3,3,-0.0000,-7.6780,-144.0000,-0.0083,-0.0000,-0.0000,0.0000,1.2288,50.9700,4.7186,-6.4946,50.3489,0.0000,2.5381,41.2586,-0.0000,1.3092,-9.7114,-14.9557,-15.1162,-38.7289,0.308324,-0.020690,0.063677,-0.948922,94247.32,284.20,608.23,3.2571
3,3,3,3,-0.0000,-7.6926,-144.0000,-0.0095,-0.0000,-0.0000,-0.0000,1.2341,50.8691,4.7212,-6.4982,50.2461,-0.0000,2.5458,41.1580,-0.0000,1.3117,-9.7111,-14.9557,-15.1063,-38.7326,0.308321,-0.020729,0.063797,-0.948914,94189.09,284.17,613.33,3.2857
3,3,3,3,-0.0000,-7.7090,-144.0000,-0.0105,0.0000,-0.0000,-0.0000,1.2438,50.7673,4.7273,-6.5066,50.1416,-0.0000,2.5583,41.0566,-0.0000,1.3145,-9.7107,-14.9556,-15.0952,-38.7368,0.308318,-0.020773,0.063933,-0.948905,94130.43,284.14,618.47,3.3143
3,3,3,3,-0.0000,-7.7268,-144.0000,-0.0112,0.0000,-0.0000,-0.0000,1.2574,50.6647,4.7363,-6.5190,50.0356,-0.0000,2.5749,40.9544,-0.0000,1.3175,-9.7103,-14.9556,-15.0831,-38.7414,0.308315,-0.020821,0.064081,-0.948895,94071.32,284.10,623.65,3.3429
3,3,3,3,-0.0000,-7.7456,-144.0000,-0.0116,0.0000,-0.0000,0.0000,1.2740,50.5611,4.7474,-6.5342,49.9281,0.0000,2.5947,40.8513,-0.0000,1.3207,-9.7098,-14.9556,-15.0704,-38.7463,0.308311,-0.020871,0.064236,-0.948885,94011.78,284.07,628.87,3.3714
3,3,3,3,-0.0000,-7.7647,-144.0000,-0.0117,0.0000,-0.0000,0.0000,1.2925,50.4565,4.7596,-6.5511,49.8193,0.0000,2.6164,40.7472,-0.0000,1.3239,-9.7094,-14.9555,-15.0574,-38.7512,0.308308,-0.020923,0.064394,-0.948874,93951.81,284.04,634.13,3.4000
3,3,3,3,-0.0000,-7.7836,-144.0000,-0.0114,0.0000,-0.0000,-0.0000,1.3117,50.3510,4.7721,-6.5682,49.7095,-0.0000,2.6388,40.6421,-0.0000,1.3271,-9.7089,-14.9555,-15.0446,-38.7561,0.308304,-0.020974,0.064551,-0.948863,93891.40,284.00,639.43,3.4286
3,3,3,3,-0.0000,-7.8019,-144.0000,-0.0109,0.0000,-0.0000,-0.0000,1.3303,50.2447,4.7838,-6.5843,49.5990,-0.0000,2.6605,40.5362,-0.0000,1.3302,-9.7085,-14.9555,-15.0322,-38.7607,0.308301,-0.021023,0.064702,-0.948853,93830.57,283.97,644.77,3.4571
3,3,3,3,-0.0000,-7.8190,-144.0000,-0.0100,0.0000,-0.0000,-0.0000,1.3472,50.1381,4.7938,-6.5981,49.4887,-0.0000,2.6803,40.4301,-0.0000,1.3331,-9.7081,-14.9554,-15.0206,-38.7651,0.308298,-0.021069,0.064844,-0.948843,93769.30,283.93,650.16,3.4857
3,3,3,3,-0.0000,-7.8346,-144.0000,-0.0090,0.0000,-0.0000,0.0000,1.3612,50.0352,4.8016,-6.6089,49.3826,0.0000,2.6970,40.3276,-0.0000,1.3358,-9.7077,-14.9554,-15.0100,-38.7691,0.308295,-0.021111,0.064973,-0.948835,93707.61,283.90,655.58,3.5143
3,3,3,3,-0.0000,-7.8484,-144.0000,-0.0079,0.0000,0.0000,0.0000,1.3715,49.9325,4.8064,-6.6154,49.2775,0.0000,2.7096,40.2252,-0.0000,1.3381,-9.7073,-14.9553,-15.0006,-38.7726,0.308292,-0.021148,0.065088,-0.948827,93645.50,283.86,661.05,3.5429
3,3,3,3,-0.0000,-7.8604,-144.0000,-0.0067,0.0000,0.0000,0.0000,1.3775,49.8287,4.8076,-6.6170,49.1721,0.0000,2.7176,40.1217,-0.0000,1.3401,-9.7070,-14.9553,-14.9925,-38.7757,0.308290,-0.021180,0.065186,-0.948820,93582.96,283.82,666.55,3.5714
3,3,3,3,-0.0000,-7.8705,-144.0000,-0.0056,0.0000,0.0000,0.0000,1.3790,49.7240,4.8051,-6.6136,49.0668,0.0000,2.7208,40.0172,-0.0000,1.3418,-9.7068,-14.9553,-14.9856,-38.7782,0.308288,-0.021207,0.065270,-0.948814,93520.00,283.79,672.09,3.6000
3,3,3,3,-0.0000,-7.8789,-144.0000,-0.0047,-0.0000,0.0000,0.0000,1.3760,49.6183,4.7991,-6.6054,48.9613,0.0000,2.7193,39.9117,-0.0000,1.3433,-9.7066,-14.9552,-14.9799,-38.7803,0.308287,-0.021230,0.065340,-0.948809,93456.62,283.75,677.68,3.6286
3,3,3,3,-0.0000,-7.8859,-144.0000,-0.0039,-0.0000,0.0000,-0.0000,1.3692,49.5116,4.7900,-6.5929,48.8556,-0.0000,2.7136,39.8052,-0.0000,1.3444,-9.7064,-14.9552,-14.9751,-38.7820,0.308286,-0.021249,0.065398,-0.948805,93392.83,283.72,683.30,3.6571
3,3,3,3,-0.0000,-7.8919,-144.0000,-0.0035,-0.0000,0.0000,-0.0000,1.3592,49.4041,4.7785,-6.5771,48.7495,-0.0000,2.7046,39.6978,-0.0000,1.3455,-9.7062,-14.9551,-14.9710,-38.7835,0.308284,-0.021265,0.065448,-0.948802,93328.63,283.68,688.97,3.6857
3,3,3,3,-0.0000,-7.8974,-144.0000,-0.0033,-0.0000,0.0000,0.0000,1.3471,49.2955,4.7655,-6.5591,48.6429,0.0000,2.6934,39.5894,-0.0000,1.3464,-9.7061,-14.9551,-14.9672,-38.7848,0.308283,-0.021280,0.065493,-0.948799,93264.01,283.64,694.67,3.7143
3,3,3,3,-0.0000,-7.9028,-144.0000,-0.0034,-0.0000,0.0000,-0.0000,1.3341,49.1851,4.7517,-6.5401,48.5345,-0.0000,2.6814,39.4792,-0.0000,1.3473,-9.7059,-14.9551,-14.9635,-38.7861,0.308282,-0.021294,0.065538,-0.948796,93198.98,283.61,700.41,3.7429
3,3,3,3,-0.0000,-7.9086,-144.0000,-0.0037,-0.0000,-0.0000,0.0000,1.3216,49.0547,4.7367,-6.5195,48.4063,0.0000,2.6698,39.3489,-0.0000,1.3483,-9.7058,-14.9550,-14.9596,-38.7875,0.308281,-0.021310,0.065586,-0.948792,93133.54,283.57,706.20,3.7714
3,3,3,3,-0.0000,-7.9152,-144.0000,-0.0043,-0.0000,0.0000,0.0000,1.3107,48.9125,4.7221,-6.4995,48.2660,0.0000,2.6601,39.2069,-0.0000,1.3494,-9.7056,-14.9550,-14.9551,-38.7891,0.308280,-0.021328,0.065640,-0.948789,93067.70,283.53,712.02,3.8000
3,3,3,3,-0.0000,-7.9228,-144.0000,-0.0051,-0.0000,0.0000,0.0000,1.3025,48.7691,4.7096,-6.4821,48.1240,0.0000,2.6532,39.0637,-0.0000,1.3507,-9.7054,-14.9550,-14.9499,-38.7910,0.308279,-0.021348,0.065704,-0.948784,93001.46,283.49,717.88,3.8286
3,3,3,3,-0.0000,-7.9318,-144.0000,-0.0059,-0.0000,0.0000,-0.0000,1.2978,48.6248,4.6995,-6.4684,47.9805,-0.0000,2.6500,38.9196,-0.0000,1.3522,-9.7052,-14.9549,-14.9437,-38.7932,0.308277,-0.021372,0.065778,-0.948779,92934.82,283.45,723.78,3.8571
3,3,3,3,-0.0000,-7.9421,-144.0000,-0.0067,-0.0000,0.0000,-0.0000,1.2972,48.4795,4.6925,-6.4586,47.8352,-0.0000,2.6511,38.7746,-0.0000,1.3539,-9.7049,-14.9549,-14.9367,-38.7958,0.308275,-0.021400,0.065863,-0.948773,92867.78,283.41,729.72,3.8857
3,3,3,3,-0.0000,-7.9537,-144.0000,-0.0075,0.0000,0.0000,-0.0000,1.3006,48.3332,4.6883,-6.4529,47.6882,-0.0000,2.6565,38.6285,-0.0000,1.3559,-9.7046,-14.9548,-14.9288,-38.7987,0.308273,-0.021432,0.065959,-0.948766,92800.34,283.38,735.70,3.9143
3,3,3,3,-0.0000,-7.9665,-144.0000,-0.0081,0.0000,0.0000,-0.0000,1.3079,48.1860,4.6868,-6.4508,47.5397,-0.0000,2.6660,38.4817,-0.0000,1.3581,-9.7043,-14.9548,-14.9201,-38.8019,0.308271,-0.021466,0.066065,-0.948759,92732.51,283.34,741.72,3.9429
3,3,3,3,-0.0000,-7.9801,-144.0000,-0.0085,0.0000,0.0000,-0.0000,1.3185,48.0339,4.6871,-6.4512,47.3857,-0.0000,2.6788,38.3299,-0.0000,1.3604,-9.7040,-14.9547,-14.9109,-38.8053,0.308268,-0.021502,0.066177,-0.948751,92664.29,283.30,747.78,3.9714
3,3,3,3,-0.0000,-7.9941,-144.0000,-0.0087,0.0000,0.0000,0.0000,1.3313,47.8521,4.6865,-6.4504,47.2019,-0.0000,2.6940,38.1485,-0.0000,1.3627,-9.7036,-14.9547,-14.9013,-38.8089,0.308265,-0.021540,0.066294,-0.948743,92595.69,283.26,753.87,4.0000
3,3,3,3,-0.0000,-8.0083,-144.0000,-0.0086,0.0000,0.0000,0.0000,1.3452,47.6631,4.6860,-6.4497,47.0109,0.0000,2.7103,37.9598,-0.0000,1.3651,-9.7033,-14.9547,-14.8917,-38.8124,0.308263,-0.021578,0.066411,-0.948735,92526.70,283.22,760.01,4.0286
3,3,3,3,-0.0000,-8.0221,-144.0000,-0.0083,0.0000,0.0000,-0.0000,1.3590,47.4729,4.6851,-6.4485,46.8187,-0.0000,2.7265,37.7700,-0.0000,1.3675,-9.7029,-14.9546,-14.8823,-38.8159,0.308260,-0.021615,0.066525,-0.948727,92457.33,283.18,766.18,4.0571
3,3,3,3,-0.0000,-8.0353,-144.0000,-0.0078,0.0000,0.0000,0.0000,1.3716,47.2820,4.6831,-6.4457,46.6261,0.0000,2.7413,37.5794,-0.0000,1.3697,-9.7026,-14.9546,-14.8733,-38.8192,0.308258,-0.021651,0.066635,-0.948719,92387.58,283.14,772.39,4.0857
